type,no,id,ja,en,use,note,author
APP,,em10000940,被扶養者姓,Dependents last name,J,,小島
APP,,em10000950,被扶養者姓（カナ）,Dependents last name (Kana),J,,小島
APP,,em10000960,削除する被扶養者,Dependents who want to remove,J,,小島
APP,,em10000970,扶養控除区分,Exemption for dependents classification,J,,古川
APP,,em10000980,申 請,Request,J,,小島
APP,,em10000990,保存＆次へ,Save & Next,J,,小島
APP,,em10001000,（すべて表示）,(View all),J,,小島
APP,,em10001010,＜戻る,< Back,J,,小島
APP,,em10001020,* {0},* {0},J,,小島
APP,,em10001030,必須項目,Required item,J,,小島
APP,,em10001040,>>,>>,J,,小島
APP,,em10001050,-- なし --,-- None --,J,,小島
APP,,em10001060,{0} 続柄：本人 個人番号：{1},{0} Relationship: Person himself Individual number: {1},J,,小島
APP,,em10001070,{0} 続柄：{1} 個人番号：{2},{0} Relationship: {1} Individual number: {2},J,,小島
APP,,em10001080,ファイル添付,Attach file,J,,小島
APP,,em10001090,保存後にファイルをアップロードできます。,You can upload the file after saving.,J,,小島
APP,,em10001100,定期券期間,Expiration date of the commuter pass,J,,小島
APP,,em10001110,申請内容,Details of the request,J,,小島
APP,,em10001120,本番組織,Production organization,J,,小島
APP,,em10001130,申請を削除してよろしいですか？,Do you wish to delete request?,J,,小島
APP,,em10001140,添付ファイルなし,No attachments,J,,小島
APP,,em10001150,対象,Target,B,,小島
APP,,em10001160,対象外,Exempt,B,,小島
APP,,em10001170,項目,Item,J,,小島
APP,,em10001180,妻,Wife,J,,小島
APP,,em10001190,夫,Husband,J,,小島
APP,,em10001200,子,Child,J,,小島
APP,,em10001210,父,Father,J,,小島
APP,,em10001220,母,Mother,J,,小島
APP,,em10001230,祖父,Grandfather,J,,小島
APP,,em10001240,祖母,Grandmother,J,,小島
APP,,em10001250,兄,Older brother,J,,小島
APP,,em10001260,弟,Younger brother,J,,小島
APP,,em10001270,姉,Older sister,J,,小島
APP,,em10001280,妹,Younger sister,J,,小島
APP,,em10001290,その他,Other,J,,小島
APP,,em10001300,男性,Male,J,,小島
APP,,em10001310,女性,Female,J,,小島
APP,,em10001320,第14級,Grade 14,J,,小島
APP,,em10001330,第13級,Grade 13,J,,小島
APP,,em10001340,第12級,Grade 12,J,,小島
APP,,em10001350,第11級,Grade 11,J,,小島
APP,,em10001360,第10級,Grade 10,J,,小島
APP,,em10001370,第9級,Grade 9,J,,小島
APP,,em10001380,第8級,Grade 8,J,,小島
APP,,em10001390,第7級,Grade 7,J,,小島
APP,,em10001400,第6級,Grade 6,J,,小島
APP,,em10001410,第5級,Grade 5,J,,小島
APP,,em10001420,第4級,Grade 4,J,,小島
APP,,em10001430,第3級,Grade 3,J,,小島
APP,,em10001440,第2級,Grade 2,J,,小島
APP,,em10001450,第1級,Grade 1,J,,小島
APP,,em10001460,一般,General,J,,小島
APP,,em10001470,特定,Specific,J,,小島
APP,,em10001480,老人,Old people,J,,小島
APP,,em10001490,対象外,Exempt,J,,小島
APP,,em10001500,{0} 続柄：{1},{0} Relationship: {1},J,,小島
APP,,em10001510,サンドボックス組織,Sandbox,J,,小島
APP,,em10001520,認証に失敗しました。\n再度登録を行ってください。,It failed authentication. \nPlease register again.,C,,小島
APP,,em10001530,人事マスターの接続に失敗しました。\n人事マスターがインストールされている組織であるか確認してください。,It was connected failed to TeamSpirit Employee Master. \nPlease make sure an TeamSpirit Employee Master is an organization that has been installed.,C,,小島
APP,,em10001550,TeamSpirit HRM／人事マスターが使用可能ではないため、使用することは出来ません。,"For TeamSpirit HRM / Employee Master is not available, it can not be used.",C,,小島
APP,,em10001560,接続組織情報が設定されません。,Connective tissue information is not set.,C,,小島
APP,,em10001570,接続設定がされていません。,No connection setting,C,,小島
APP,,em10001580,個人番号を保存後にファイルをアップロードできます。,You can upload the file after saving a personal number.,C,,小島
APP,,em10001590,接続ステータス,Connection status,C,,小島
APP,,em10001600,TeamSpirit 人事マスターと紐付ける社員が存在しません。,Employees are not registered in TeamSpirit Employee Master.,C,,小島
APP,,em10001610,社員情報,Employee information,B,,小島
APP,,em10001620,ファイルが大きすぎます。3MB以下のファイルを指定してください。,File is too large. Please specify the 3MB following files.,C,,小島
APP,,em10001630,利用目的,Purpose of use,J,,古川
APP,,em10001640,登録済み,Registered,J,,城下
APP,,em10001650,未登録,Unregistered,J,,城下
APP,,em10001660,承認待ちの申請があります。\n同じ項目について内容変更を申請した場合、申請が承認された順で内容が変更されますのでご注意ください。,"There is a request awaiting approval .\nIf you apply for a content change for the same item , will change the contents in the order the application is approved , please note .",J,,城下
APP,,em10001670,番号確認用資料には、カメラ撮影かスキャンした通知カードや個人番号カード、住民票等、個人番号と名前がわかるものを添付してください。,"The number for checking documents, camera shot or scanned notification card, individual number card, residence, and the like, please attach a thing you know the personal number and name.",J,,坂本
APP,,em10001680,免許証や個人番号カード、パスポート等顔写真がある公的書類の場合は1枚、もしくは健康保険の被保険者証や年金手帳等、顔写真がない公的書類を2枚合わせて撮影し1つの画像として添付してください。,"One, or insurance card and pension handbook such as health insurance, public documents not face photo was taken to fit two and attached as a single image in the case of public documents where there is a driver's license or individual number card or passport, etc. face photo please.",J,,坂本
APP,,em10001690,マイナンバー登録,Individual number register,C,,古川
APP,,em10001700,本人,Self,C,,古川
APP,,em10001710,扶養家族,Dependents,C,,古川
APP,,em10001720,支払調書受取人 本人,Payment recipient,C,,古川
APP,,em10001730,支払調書受取人 代理人,Payment recipient agency,C,,古川
APP,,em10001740,個人番号登録,Registered individual number,C,,古川
APP,,em10001750,個人番号削除,Deleted individual number,C,,古川
APP,,em10001760,番号確認画像登録,Registered number confirmation document,C,,古川
APP,,em10001770,本人確認画像登録,Registered identification document,C,,古川
APP,,em10001780,代理権資料画像登録,Registered agency document,C,,古川
APP,,em10001790,代理者身元確認画像登録,Registered agency identity document,C,,古川
APP,,em10001800,個人番号変更申請,Individual number change request,C,,古川
APP,,em10001810,取消,Cancel,C,,古川
APP,,em10001820,接続先組織のドメイン名,Connection organization domain,J,,古川
APP,,em10001830,任意指定,Other(Specify),J,,古川
APP,,em10001840,接続先組織が私のドメインを有効化している場合は「任意指定」を選択して下さい。,"If the connection organization has enabled my domain, please select the ""Other(Specify)"" .",J,,古川
APP,,em10001850,接続先組織の「設定」→「管理」→「ドメイン管理」→「私のドメイン」から\n「貴社のドメイン」に記載されているドメイン名を入力して下さい。,"Please enter a domain name that is described in the ""Setup"" → ""Administer"" → ""Domain Management"" → ""My Domain"" to ""Your domain name is"" of the connection organization.",J,,古川
APP,,em10001860,接続先組織のドメイン名を入力してください。,Please enter the connection organization domain,J,,古川
APP,,em10001870,保存した後、設定できます。,"After you save, you can set.",J,,古川
APP,,em10001880,TeamSpirit 人事マスターを利用するためには、別途契約が必要です。<br />詳細は<a href='{0}' target='_blank'>ここをクリックしてください</a>。,"In order to use a Teamspirit Employee Master, you need a contract<br/><a href='{0}' target='_blank'>Please click here</a> for more information.",J,,古川
APP,,em10001890,https://www.teamspirit.co.jp/em/,https://www.teamspirit.co.jp/em/,J,,古川
APP,,em10001900,健康保険加入対象,Health insurance subscription,J,,古川
APP,,em10001910,社員姓（書類記載名カナ）,Employees last name (document described kana name),J,,古川
APP,,em10001920,社員名（書類記載名カナ）,Employee name (document described kana name),J,,古川
APP,,em10001930,登録対象者選択,Select a person for registration,J,,城下
APP,,em10001940,氏名,Name,J,,城下
APP,,em10001950,登録する対象者を選んでください。,Please choose a subject to be registered .,J,,城下
APP,,em10001960,アンドロイド端末をご利用の皆様へ,To Android users,J,,城下
APP,,em10001970,初期化エラー,Initialize error,J,,城下
APP,,em10001980,サービスは現在ご利用できません。,Service is not available currently .,J,,城下
APP,,em10001990,確認事項,Points to be checked,J,,城下
APP,,em10002000,マイナンバーの取り扱いについて,About the use of Individual number,J,,城下
APP,,em10002010,確認して次へ,Confirm and Next,J,,城下
APP,,em10002020,"マイナンバー登録（STEP1/<span class=""step_number""></span>)","Individual number register (STEP1/<span class=""step_number""></span>)",J,,城下
APP,,em10002030,マイナンバー記載画像,Individual Number described image,J,,城下
APP,,em10002040,画像を撮影・選択,Take or select a picture,J,,城下
APP,,em10002050,再度読み直すか直接訂正してください。,Please Correct directly or reread again .,J,,城下
APP,,em10002060,マイナンバー,Individual Number,J,,城下
APP,,em10002070,画像から自動取得,Auto capture,J,,城下
APP,,em10002080,確認,Confirmation,J,,城下
APP,,em10002090,再登録しますか？,Try again?,J,,城下
APP,,em10002100,送信,Submit,J,,城下
APP,,em10002110,"本人確認画像登録（STEP2/<span class=""step_number""></span>）","Registered identification document (STEP2/<span class=""step_number""></span>)",J,,城下
APP,,em10002120,本人確認画像,Identification document,J,,城下
APP,,em10002130,再撮影・選択,Retake,J,,城下
APP,,em10002140,送信して終了,Submit,J,,城下
APP,,em10002150,送信して次へ,Next,J,,城下
APP,,em10002160,登録完了,Registration Completed,J,,城下
APP,,em10002170,登録が完了しました。,Registration is completed.,J,,城下
APP,,em10002180,氏名（姓）,Name (Last name),J,,城下
APP,,em10002190,氏名（名）,Name (First name),J,,城下
APP,,em10002200,住所,Address,J,,城下
APP,,em10002210,申請備考,Application notes,J,,城下
APP,,em10002220,"代理権資料確認画像登録（STEP3/<span class=""step_number""></span>）","Agent Verification Document (STEP3/<span class=""step_number""></span>)",J,,城下
